price,region,locality,type,bedrooms,bathrooms,area,rooms
383000,North,St Paul's Bay,Penthouse,3,2,110,7
330000,Central,Balzan,Apartment,3,2,128,7
176000,North,Zebbiegh,Apartment,1,1,74,4
675000,Central,Zebbug,Townhouse,4,2,380,13
375000,South,Marsascala,Penthouse,3,2,195,8
186000,South,Paola,Apartment,2,2,92,7
287000,South,Marsaxlokk,Maisonette,3,2,131,7
150000,South,Cospicua,Townhouse,1,1,45,4
750000,Sliema and St Julians Surroundings,Gzira,Apartment,2,2,133,5
208000,South,Fgura,Apartment,3,1,129,4
320000,Central,Zebbug,Townhouse,3,2,145,8
577500,South,Senglea,Block Of Apartments,1,1,32,2
185000,Gozo,Gozo - Marsalforn,Apartment,2,1,72,4
155000,North,Bugibba,Apartment,2,1,45,4
250000,South,Marsascala,Penthouse Duplex,2,1,119,4
319000,Sliema and St Julians Surroundings,San Gwann,Maisonette,3,3,145,8
175000,North,St Paul's Bay,Maisonette,1,1,88,6
250000,South,Fgura,Penthouse,2,2,137,6
240000,South,Fgura,Penthouse,2,2,137,5
250000,South,Fgura,Penthouse,2,2,131,7
191000,South,Fgura,Apartment,3,2,101,7
181000,South,Fgura,Apartment,2,1,101,5
181000,South,Fgura,Apartment,2,3,104,7
191000,South,Fgura,Apartment,3,2,118,7
188000,South,Fgura,Apartment,3,2,101,7
178000,South,Fgura,Apartment,2,1,101,5
178000,South,Fgura,Apartment,2,3,104,7
188000,South,Fgura,Apartment,3,2,118,7
185000,South,Fgura,Apartment,3,2,101,7
175000,South,Fgura,Apartment,2,1,101,5
175000,South,Fgura,Apartment,2,3,104,7
185000,South,Fgura,Apartment,3,2,118,7
210000,South,Birzebbuga,Maisonette,2,1,72,4
128000,South,Birzebbuga,Boathouse,1,1,50,3
300000,South,Marsascala,Apartment,3,2,113,6
245000,South,Zabbar,Apartment,3,0,132,4
310000,North,Mellieha,Apartment,1,1,85,3
235000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,121,4
225000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,98,4
235000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,121,4
225000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,98,4
235000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,121,4
225000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,98,4
220000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,121,4
215000,Sliema and St Julians Surroundings,Kappara,Apartment,2,1,98,4
345000,South,Marsascala,Penthouse,2,1,120,4
390000,South,Marsascala,Penthouse,2,1,149,4
260000,South,Marsascala,Penthouse,1,1,102,4
220000,South,Marsascala,Apartment,2,1,95,4
245000,South,Marsascala,Apartment,2,1,116,4
205000,South,Marsascala,Apartment,2,1,98,4
210000,South,Marsascala,Apartment,2,1,106,4
205000,South,Marsascala,Apartment,2,1,95,4
200000,South,Marsascala,Apartment,2,1,98,4
205000,South,Marsascala,Apartment,2,1,106,4
196000,South,Marsascala,Apartment,2,1,98,4
200000,South,Marsascala,Apartment,2,1,106,4
197000,South,Marsascala,Apartment,2,1,95,4
194000,South,Marsascala,Apartment,2,1,98,4
198000,South,Marsascala,Apartment,2,1,106,4
398500,Sliema and St Julians Surroundings,St Julian's,Apartment,3,2,126,7
195000,South,Marsascala,Apartment,2,1,95,4
192000,South,Marsascala,Apartment,2,1,98,4
196000,South,Marsascala,Apartment,2,1,107,4
180000,South,Marsascala,Apartment,2,1,98,4
250000,South,Zabbar,Penthouse,2,1,82,4
185000,South,Zabbar,Apartment,2,1,89,4
190000,South,Zabbar,Apartment,2,1,71,4
190000,South,Zabbar,Apartment,2,1,89,4
190000,South,Zabbar,Apartment,2,1,89,4
190000,South,Zabbar,Apartment,2,1,89,4
190000,South,Zabbar,Apartment,2,1,85,4
240000,South,Zabbar,Maisonette,2,1,96,4
290000,Sliema and St Julians Surroundings,Gzira,Apartment,2,2,110,6
270000,South,Cospicua,Townhouse,2,2,131,7
450000,South,Zabbar,Penthouse,3,2,203,9
450000,South,Zabbar,Penthouse,3,2,185,8
640000,South,Luqa,Townhouse,3,2,686,7
303000,Central,Santa Venera,Maisonette Duplex,2,2,134,8
270000,South,Zabbar,Apartment,3,2,163,8
3500000,Sliema and St Julians Surroundings,Portomaso,Penthouse,3,0,404,3
2800000,North,Mellieha,Bungalow Detached,3,4,950,8
290000,South,Kirkop,Apartment,3,2,163,8
285000,South,Kirkop,Apartment,3,2,163,8
280000,South,Kirkop,Apartment,3,2,163,8
285000,South,Kirkop,Apartment,3,2,154,8
280000,South,Kirkop,Apartment,3,2,154,8
275000,South,Kirkop,Apartment,3,2,154,8
280000,South,Kirkop,Apartment,3,3,143,8
275000,South,Kirkop,Apartment,3,3,143,8
270000,South,Kirkop,Apartment,3,3,147,8
250000,North,St Paul's Bay,Penthouse,2,2,122,5
240000,North,St Paul's Bay,Apartment,3,2,133,6
250000,North,St Paul's Bay,Apartment,3,2,132,7
240000,North,St Paul's Bay,Apartment,3,2,133,6
250000,North,St Paul's Bay,Apartment,3,2,132,7
240000,North,St Paul's Bay,Apartment,3,2,133,6
250000,North,St Paul's Bay,Apartment,3,2,132,7
240000,North,St Paul's Bay,Apartment,3,2,133,6
230000,North,St Paul's Bay,Apartment,3,2,133,6
250000,North,St Paul's Bay,Apartment,3,2,132,7
230000,North,St Paul's Bay,Maisonette,3,2,149,6
300000,North,St Paul's Bay,Penthouse,2,2,143,5
300000,North,St Paul's Bay,Penthouse,3,2,113,6
300000,North,St Paul's Bay,Penthouse,3,2,114,6
220000,North,St Paul's Bay,Apartment,3,2,119,7
220000,North,St Paul's Bay,Apartment,3,2,120,7
220000,North,St Paul's Bay,Apartment,3,2,119,7
220000,North,St Paul's Bay,Apartment,3,2,120,7
220000,North,St Paul's Bay,Apartment,3,2,119,7
220000,North,St Paul's Bay,Apartment,3,2,120,7
220000,North,St Paul's Bay,Apartment,3,2,119,7
220000,North,St Paul's Bay,Apartment,3,2,120,7
220000,North,St Paul's Bay,Apartment,3,2,119,7
220000,North,St Paul's Bay,Apartment,3,2,120,7
230000,North,St Paul's Bay,Maisonette,3,2,118,7
250000,North,St Paul's Bay,Maisonette,3,2,134,7
300000,North,St Paul's Bay,Penthouse,3,2,107,6
300000,North,St Paul's Bay,Penthouse,3,2,107,6
220000,North,St Paul's Bay,Apartment,3,2,118,7
220000,North,St Paul's Bay,Apartment,3,2,117,7
220000,North,St Paul's Bay,Apartment,3,2,118,7
220000,North,St Paul's Bay,Apartment,3,2,117,7
220000,North,St Paul's Bay,Apartment,3,2,118,7
250000,North,St Paul's Bay,Apartment,3,2,117,7
220000,North,St Paul's Bay,Apartment,3,2,118,7
220000,North,St Paul's Bay,Apartment,3,2,117,7
220000,North,St Paul's Bay,Apartment,3,2,118,7
220000,North,St Paul's Bay,Apartment,3,2,117,7
235000,Central,Santa Venera,Maisonette Duplex,3,2,120,6
335000,Sliema and St Julians Surroundings,Sliema,Apartment,4,2,135,8
446500,South,Marsaxlokk,Penthouse,2,2,121,5
205000,North,Mellieha,Apartment,2,2,124,6
378000,Central,Balzan,Apartment,3,4,176,8
403000,Central,Balzan,Apartment,3,4,182,8
388000,Central,Balzan,Apartment,3,4,179,8
403000,Central,Balzan,Apartment,3,4,176,8
395000,Central,Balzan,Apartment,3,4,180,8
235000,Sliema and St Julians Surroundings,Gzira,Apartment,1,2,75,6
235000,Sliema and St Julians Surroundings,Gzira,Apartment,1,2,75,6
325000,Central,Lija,Maisonette,2,2,140,6
280000,Sliema and St Julians Surroundings,Swieqi,Apartment,2,2,142,5
186500,Central,Mosta,Apartment,1,1,57,4
180000,Central,Santa Venera,Maisonette,1,1,55,3
440000,North,Mellieha,Maisonette,3,1,155,6
215000,Central,Siggiewi,Apartment,2,2,88,5
215000,Central,Siggiewi,Apartment,2,2,88,5
550000,Sliema and St Julians Surroundings,St Julian's,Penthouse,2,2,136,6
372000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,131,6
250000,North,Bahrija,Apartment,3,2,122,8
250000,North,Bahrija,Apartment,3,2,122,8
250000,North,Bahrija,Maisonette,2,2,124,6
229000,North,Bahrija,Maisonette,2,2,123,7
262000,Sliema and St Julians Surroundings,Sliema,Apartment,2,1,97,5
257000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,97,5
247000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,97,5
287000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,116,6
235000,Sliema and St Julians Surroundings,Sliema,Maisonette,2,2,92,5
245000,Central,Mosta,Penthouse,1,0,96,3
190000,Central,Mosta,Maisonette,2,1,106,4
245000,Central,Mosta,Maisonette,2,2,134,5
245000,Central,Mosta,Maisonette,3,2,142,7
418000,Central,Balzan,Apartment,3,4,185,9
473000,Central,Balzan,Apartment,3,4,184,9
295000,Central,Hamrun,Apartment,3,2,147,8
395000,Sliema and St Julians Surroundings,Sliema,Townhouse,3,3,170,9
255000,Gozo,Gozo - Marsalforn,Penthouse,2,3,153,7
220000,South,Marsaxlokk,Maisonette,2,2,133,5
298000,South,Paola,Apartment Duplex,3,2,123,9
400000,Sliema and St Julians Surroundings,St Julian's,Apartment,2,2,147,5
240000,Central,Qormi,Apartment,2,2,115,6
380000,Central,Mosta,Apartment,3,3,145,7
372000,South,Paola,Apartment,3,2,153,9
260000,Sliema and St Julians Surroundings,Gzira,Apartment,2,0,102,3
307000,Gozo,Gozo - Sannat,Apartment,3,2,125,7
639000,South,Cospicua,Townhouse,3,2,425,7
296520,Central,Naxxar,Apartment,3,2,120,6
300000,Sliema and St Julians Surroundings,Gzira,Maisonette,3,2,133,7
225000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,2,97,5
239500,North,Qawra,Apartment,3,2,136,7
220000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,2,85,6
215000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,2,85,5
220000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,2,85,6
215000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,2,85,5
259000,Central,Naxxar,Apartment Duplex,3,2,135,7
430000,Central,Balzan,Penthouse,3,0,191,5
650000,Sliema and St Julians Surroundings,Sliema,Penthouse Duplex,2,2,182,6
375000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,88,6
340000,North,St Paul's Bay,Penthouse Duplex,2,2,166,6
495000,Sliema and St Julians Surroundings,Sliema,Apartment,3,3,152,8
135000,North,St Paul's Bay,Apartment,1,2,72,5
450000,Central,Mosta,Penthouse,3,2,165,6
335000,Central,Mosta,Maisonette,2,2,173,7
460000,Central,Mosta,Penthouse,3,3,213,8
350000,Central,Mosta,Apartment,4,3,207,9
340000,Central,Mosta,Apartment,4,3,207,9
330000,Central,Mosta,Apartment,4,3,207,9
360000,Central,Mosta,Maisonette,4,3,211,9
420000,North,Dingli,Penthouse,3,2,141,6
275000,North,Dingli,Apartment,3,2,124,6
239000,Central,Qormi,Apartment,1,2,119,7
239000,Central,Qormi,Apartment,1,2,119,6
239000,Central,Qormi,Apartment,1,2,130,7
437000,Sliema and St Julians Surroundings,St Julian's,Apartment,1,0,58,2
620000,Sliema and St Julians Surroundings,San Gwann,Townhouse,3,0,230,6
282000,Central,Naxxar,Apartment,3,2,129,8
218000,Sliema and St Julians Surroundings,San Gwann,Apartment,3,2,110,9
149000,Central,Hamrun,Apartment,3,2,109,6
149000,Central,Hamrun,Apartment,3,2,109,6
520000,Sliema and St Julians Surroundings,Sliema,Penthouse,3,2,161,6
420000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,119,5
415000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,129,5
390000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,112,5
385000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,104,5
435000,Sliema and St Julians Surroundings,St Julian's,Apartment,1,1,68,2
365000,North,Mellieha,Apartment,3,2,171,6
795000,Sliema and St Julians Surroundings,Sliema,Block Of Apartments,3,3,60,6
223500,South,Tarxien,Apartment,3,3,152,8
156000,South,Luqa,Apartment,1,1,65,3
395000,Sliema and St Julians Surroundings,Swieqi,Apartment,3,2,145,7
200000,South,Ghaxaq,Maisonette,2,1,111,4
250000,South,Ghaxaq,Apartment,3,0,149,4
1700000,Valletta,Valletta,Townhouse,3,3,160,6
136000,Central,Hamrun,Townhouse,1,1,60,5
225000,Valletta,Valletta,Maisonette,1,1,25,3
160000,South,Marsa,Apartment,2,2,93,5
399000,North,Mellieha,Maisonette,3,2,0,7
245000,South,Marsascala,Apartment,3,2,136,7
165000,South,Fgura,Apartment,2,1,90,6
360000,Central,Santa Venera,Penthouse,3,2,142,8
615000,Central,Zebbug,Townhouse,3,2,280,8
420000,Sliema and St Julians Surroundings,Sliema,Maisonette,2,2,100,7
525000,South,Cospicua,Townhouse,2,4,267,10
220000,Gozo,Gozo - Ghajnsielem,Apartment,2,1,72,4
489000,South,Paola,Townhouse,3,2,556,8
320000,Sliema and St Julians Surroundings,St Julian's,Apartment,3,2,128,9
250000,Sliema and St Julians Surroundings,San Gwann,Apartment,2,1,100,5
280000,Sliema and St Julians Surroundings,Swieqi,Apartment,2,1,105,4
345000,Central,Gharghur,Apartment,2,3,106,7
330000,Central,Attard,Penthouse,2,1,130,5
366000,North,Qawra,Penthouse,3,2,151,6
171000,North,Qawra,Apartment,1,1,41,3
150000,North,Qawra,Apartment,1,1,41,3
160000,North,Qawra,Apartment,2,1,52,5
175000,Gozo,Gozo - Qala,Apartment,2,2,87,5
550000,Sliema and St Julians Surroundings,Sliema,Penthouse,2,2,111,6
470000,Sliema and St Julians Surroundings,St Julian's,Apartment,3,2,190,6
465000,Sliema and St Julians Surroundings,St Julian's,Apartment,3,2,190,6
290000,Sliema and St Julians Surroundings,Paceville,Apartment,3,1,136,7
115000,South,Zabbar,House of Character,1,2,50,5
691000,North,Rabat,Townhouse,3,2,221,12
268000,North,Qawra,Apartment,2,1,80,4
510000,Sliema and St Julians Surroundings,St Julian's,Apartment,2,1,106,4
265000,Central,Mosta,Maisonette,2,1,81,4
205000,South,Fgura,Penthouse,2,3,110,6
2100000,Sliema and St Julians Surroundings,Sliema,Apartment,3,3,268,7
2100000,Sliema and St Julians Surroundings,Sliema,Apartment,4,5,275,12
220000,South,Fgura,Apartment,3,2,121,6
282000,South,Xghajra,Apartment,3,2,141,6
496000,Central,Gharghur,Apartment,3,2,166,7
330000,Central,Mosta,Apartment,3,2,147,7
340000,South,Marsascala,Maisonette,3,2,168,6
297000,Central,Qormi,Townhouse,2,2,115,7
350000,Central,Santa Venera,Maisonette,2,1,180,7
1600000,Central,Siggiewi,Farmhouse,3,5,6300,14
310000,Central,Gharghur,Apartment,2,2,130,5
350000,Central,Gharghur,Apartment,3,2,130,6
340500,Sliema and St Julians Surroundings,Swatar,Penthouse,2,3,133,6
275000,South,Marsascala,Penthouse,2,2,135,5
405000,South,Marsascala,Penthouse,3,4,173,9
405000,South,Marsascala,Penthouse,3,4,175,9
230000,Sliema and St Julians Surroundings,Msida,Apartment,3,2,113,8
405000,South,Marsascala,Apartment,3,4,167,9
300000,South,Marsascala,Apartment,3,4,167,9
178000,Sliema and St Julians Surroundings,St Julian's,Apartment,1,0,71,2
980000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,210,7
475000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,143,6
475000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,143,6
159500,North,St Paul's Bay,Apartment,1,2,62,5
395000,Sliema and St Julians Surroundings,Sliema,Penthouse,1,1,73,3
233000,South,Marsascala,Apartment,3,2,188,6
260000,North,Qawra,Apartment Duplex,3,3,205,7
260000,North,Qawra,Apartment Duplex,3,3,193,7
262000,North,Qawra,Apartment Duplex,3,3,187,7
255000,North,Qawra,Apartment Duplex,3,3,170,7
215000,South,Marsascala,Apartment Duplex,2,1,113,5
155000,South,Fgura,Penthouse,1,1,91,4
540000,Sliema and St Julians Surroundings,Sliema,Apartment,3,2,122,6
790000,Central,Gharghur,Apartment,3,3,253,9
410000,Sliema and St Julians Surroundings,Sliema,Penthouse,2,2,115,5
1100000,Gozo,Gozo - Nadur,House of Character,4,4,558,10
398000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,96,6
710000,Sliema and St Julians Surroundings,Portomaso,Apartment,1,1,80,2
750000,Sliema and St Julians Surroundings,Ta' l-Ibragg,Terraced House,3,3,136,9
479000,Central,Zebbug,Terraced House,3,2,136,7
266000,South,Paola,Maisonette,2,1,90,5
425000,South,Safi,Penthouse,3,2,141,6
219000,Central,Mosta,Apartment,3,2,115,6
209000,Central,Mosta,Apartment,3,2,115,6
209000,Central,Mosta,Apartment,3,2,115,6
183000,Central,Mosta,Maisonette,2,2,90,5
490000,Central,Naxxar,House of Character,4,2,200,9
199000,Central,Mosta,Maisonette,2,2,108,6
155000,Gozo,Gozo - Marsalforn,Apartment,2,2,73,5
352000,North,Mellieha,Penthouse Duplex,2,2,139,5
245000,North,Mellieha,Maisonette,3,3,135,9
359000,South,Kalkara,Apartment,3,2,241,8
250000,South,Kalkara,Studio Flat,1,1,60,3
310000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,89,5
430000,Sliema and St Julians Surroundings,Bahar Ic-Caghaq,Penthouse,2,2,130,6
240000,South,Tarxien,Maisonette,2,2,134,5
295000,South,Kalkara,Apartment,1,1,78,2
470000,Sliema and St Julians Surroundings,Mensija,Apartment,3,2,151,7
330000,Sliema and St Julians Surroundings,Mensija,Apartment,2,2,105,5
470000,Sliema and St Julians Surroundings,Mensija,Apartment,3,2,150,7
450000,Sliema and St Julians Surroundings,Mensija,Apartment,3,2,151,7
320000,Sliema and St Julians Surroundings,Mensija,Apartment,2,2,105,5
450000,Sliema and St Julians Surroundings,Mensija,Apartment,3,2,150,7
310000,Sliema and St Julians Surroundings,Mensija,Apartment,2,2,105,5
435000,Sliema and St Julians Surroundings,Mensija,Apartment,3,2,150,7
480000,Sliema and St Julians Surroundings,Mensija,Maisonette,3,2,210,8
480000,Sliema and St Julians Surroundings,Mensija,Maisonette,3,2,210,8
165000,Central,Birkirkara,Apartment,2,1,103,7
390000,South,Cospicua,Townhouse,3,1,195,8
225000,South,Ghaxaq,Apartment,3,2,133,6
365000,South,Zabbar,Penthouse,2,2,261,6
375000,Central,Zebbug,Penthouse,3,1,163,5
423000,Central,Zebbug,Penthouse,3,2,161,7
308000,Central,Zebbug,Apartment,3,2,172,8
675000,Sliema and St Julians Surroundings,St Julian's,Apartment,3,2,168,8
265000,South,Zejtun,Maisonette,3,2,152,7
349000,Sliema and St Julians Surroundings,Sliema,Maisonette,2,1,55,4
280000,South,Paola,Apartment,3,2,174,8
275000,South,Paola,Apartment,3,2,174,8
275000,South,Paola,Apartment,3,2,173,8
250000,South,Paola,Apartment,3,2,178,8
250000,South,Paola,Apartment,3,2,193,8
425000,North,Qawra,Apartment,3,2,177,6
275000,North,Qawra,Apartment,2,2,98,7
250000,North,Qawra,Apartment,2,2,98,7
850000,North,Qawra,Penthouse,3,2,358,7
425000,North,Qawra,Apartment,3,2,171,6
375000,North,Qawra,Apartment,3,2,172,6
400000,North,Qawra,Apartment,3,2,183,7
375000,North,Qawra,Apartment,2,2,158,6
268000,North,St Paul's Bay,Penthouse,1,1,67,5
225000,North,St Paul's Bay,Apartment,2,1,88,5
218000,North,St Paul's Bay,Apartment,2,1,98,5
213000,North,St Paul's Bay,Apartment,2,1,100,5
211000,North,St Paul's Bay,Apartment,3,2,100,6
206000,North,St Paul's Bay,Apartment,3,2,100,7
202000,North,St Paul's Bay,Apartment,3,2,100,7
218000,North,St Paul's Bay,Maisonette,2,2,88,6
950000,South,Xghajra,Terraced House,3,1,432,8
650000,Sliema and St Julians Surroundings,Portomaso,Apartment,1,1,78,3
339000,Sliema and St Julians Surroundings,Kappara,Apartment,3,2,145,8
240000,Sliema and St Julians Surroundings,Kappara,Apartment,2,2,85,6
875000,Sliema and St Julians Surroundings,St Julian's,Apartment,3,3,195,9
255000,South,Marsaxlokk,Apartment,3,2,100,7
240000,South,Marsaxlokk,Apartment,3,1,100,6
600000,Sliema and St Julians Surroundings,Sliema,Penthouse,1,1,154,4
285000,North,Mellieha,Apartment,3,2,190,6
200000,Sliema and St Julians Surroundings,Gzira,Apartment,1,2,71,5
352000,Sliema and St Julians Surroundings,Sliema,Penthouse,2,2,126,5
218000,South,Senglea,Maisonette,2,1,130,4
220000,Sliema and St Julians Surroundings,San Gwann,Apartment Duplex,2,2,109,7
3180000,Gozo,Gozo - Victoria,Townhouse,6,2,425,17
540000,North,Mellieha,Apartment,3,3,212,7
220000,North,St Paul's Bay,Apartment,3,2,131,7
225500,Central,Qormi,Apartment,3,2,150,6
235500,Central,Qormi,Apartment,3,2,145,6
230500,Central,Qormi,Apartment,3,2,145,6
385000,Sliema and St Julians Surroundings,Swieqi,Apartment,3,2,145,8
370000,Sliema and St Julians Surroundings,Sliema,Maisonette,3,2,155,8
149000,North,St Paul's Bay,Apartment,1,1,65,4
630000,North,Bugibba,Apartment,1,2,122,5
900000,Central,Mosta,Townhouse,3,2,468,7
420000,Central,Mosta,Penthouse,3,2,90,8
2700000,Sliema and St Julians Surroundings,Sliema,Apartment,4,4,406,14
775000,Sliema and St Julians Surroundings,St Julian's,Penthouse Duplex,2,3,0,7
725000,Sliema and St Julians Surroundings,Ta' l-Ibragg,Penthouse,3,2,258,8
260000,Sliema and St Julians Surroundings,Msida,Penthouse,2,2,0,5
535000,South,Vittoriosa,Townhouse,3,2,140,9
250800,North,Qawra,Apartment,2,1,101,4
207500,Central,Santa Venera,Apartment,2,2,121,5
750000,North,Mellieha,Penthouse,3,3,200,7
235000,Sliema and St Julians Surroundings,Guardamangia,Apartment,3,2,131,6
640000,North,Mellieha,Apartment,3,3,160,9
155000,Central,Hamrun,Apartment,2,2,0,5
650000,South,Cospicua,Townhouse,4,4,150,10
303000,Central,Naxxar,Apartment,3,2,186,5
218000,South,Xghajra,Apartment,3,2,105,7
450000,Sliema and St Julians Surroundings,Sliema,Apartment,2,2,100,4
595000,Central,Gharghur,Apartment,3,3,266,10
780000,Central,Gharghur,Apartment,3,3,262,9
217000,North,Mellieha,Apartment,2,2,98,5
215000,North,Mellieha,Apartment,2,2,93,5
345000,Sliema and St Julians Surroundings,Sliema,Maisonette Duplex,2,2,97,5
360000,Sliema and St Julians Surroundings,Swieqi,Apartment,2,2,190,5
350000,Central,Zebbug,Penthouse,2,2,0,7
